Date;Récépissé;Remettant;Code agence entrée;Agence gestion;Agence sortie;Code produit;Destinataire;Pays;CP;Ville;N. UM;N. Palette;Poids;C.R.;Encaissement;Date encaissement;Solde;Paiement;Chèque paiement
16/12/2020;1013399870;1551 - OPTIBEN;1;1;59;ECR;OP BEJAAD;MA;25060;BEJAAD;1;0;2;56;56;19/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
16/12/2020;1013399859;1551 - OPTIBEN;1;1;59;ECR;YOUSSEF VISION;MA;25350;OUED ZEM;1;0;2;189.3;189.3;19/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
16/12/2020;1013399866;1551 - OPTIBEN;1;1;59;ECR;CHOUROUK;MA;25350;OUED ZEM;1;0;2;682.22;682.22;19/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
15/12/2020;1013399852;1551 - OPTIBEN;1;1;18;ECR;OUARZAZATE VISION;MA;45000;OUARZAZATE;1;0;2;349.96;349.96;21/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
15/12/2020;1013399853;1551 - OPTIBEN;1;1;59;ECR;CHOUROUK;MA;25350;OUED ZEM;1;0;2;550.13;550.13;17/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
15/12/2020;1012893300;1551 - OPTIBEN;1;1;59;ECR;YOUSSEF VISION;MA;25350;OUED ZEM;1;0;2;55.5;55.5;17/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
14/12/2020;1012893284;1551 - OPTIBEN;1;1;1-299;ECR;MANZAH OP;MA;13000;BENSLIMANE;1;0;2;910.02;910.02;15/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
08/12/2020;1013399919;1551 - OPTIBEN;1;1;1-299;ECR;OP SOUALEM;MA;26400;HAD SOUALEM;1;0;2;520.08;520.08;09/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
08/12/2020;1013399909;1551 - OPTIBEN;1;1;1-299;ECR;OP DAR BOUAZZA;MA;20000;CASABLANCA;1;0;5;104.3;104.3;09/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
07/12/2020;1013399195;1551 - OPTIBEN;1;1;59;ECR;YOUSSEF VISION;MA;25350;OUED ZEM;1;0;5;75.5;75.5;09/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
07/12/2020;1013399194;1551 - OPTIBEN;1;1;1-299;ECR;OP DAR BOUAZZA;MA;27223;DAR BOUAZZA;1;0;5;165.1;165.1;08/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
07/12/2020;1013399904;1551 - OPTIBEN;1;1;59;ECR;CHOUROUK;MA;25350;OUED ZEM;1;0;5;238.13;238.13;10/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
07/12/2020;1013399906;1551 - OPTIBEN;1;1;83;ECR;BTISSAM OP;MA;92000;LARACHE;1;0;5;349.96;349.96;09/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
30/11/2020;1013399235;1551 - OPTIBEN;1;1;1-299;ECR;RANIA OP;MA;24150;LBIR JDID;1;0;5;303.96;303.96;01/12/2020;05/01/2021;30/12/2020 // Réf: 224703;V20201899
24/12/2020;1013471162;1928 - POLYMEDIC;1;1;22;ECC;PH LA PAIX;MA;12000;TEMARA;2;0;10;2 607.52;2607.52;25/12/2020;05/01/2021;30/12/2020 // Réf: 224719;V20201900
25/12/2020;1013467638;2001 - STERIFIL;1;1;114;ECR;AMN PHARMA S;MA;14000;KENITRA;1;0;10;2 470.01;2470.01;26/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
24/12/2020;1013467677;2001 - STERIFIL;1;1;27;ECC;PHIE PLACE DU MAROC;MA;90000;TANGER;1;0;10;343.21;343.21;25/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
23/12/2020;1013467623;2001 - STERIFIL;1;1;27;ECC;ORTHO NORD;MA;90000;TANGER;2;0;20;2 146.54;2146.54;24/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
23/12/2020;1013467628;2001 - STERIFIL;1;1;114;ECC;AMN PHARMA SARL;MA;14000;KENITRA;2;0;20;825.2;825.2;24/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
23/12/2020;1013467661;2001 - STERIFIL;1;1;4;ECC;PHIE IBN ROCHED;MA;23000;BENI MELLAL;1;0;10;678.8;678.8;24/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
23/12/2020;1013467659;2001 - STERIFIL;1;1;28;ECR;DR BENCHEKROUN;MA;93000;TETOUAN;1;0;10;945;945;25/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
23/12/2020;1013467668;2001 - STERIFIL;1;1;4;ECR;PHIE ZANANE;MA;23000;BENI MELLAL;1;0;10;1 121.45;1121.45;24/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
22/12/2020;1013467655;2001 - STERIFIL;1;1;22;ECC;PARA MEDIC SARL;MA;11000;SALE;1;0;10;1 173.99;1173.99;24/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
22/12/2020;1013467832;2001 - STERIFIL;1;1;17;ECR;LAB 3 MARS D ANALYSE;MA;62000;NADOR;1;0;10;6 474.50;6474.5;23/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
17/12/2020;1012413396;2001 - STERIFIL;1;1;4;ECR;PH ZAITOUNE;MA;23000;BENI MELLAL;2;0;20;2 462.60;2462.6;23/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
16/12/2020;1013467344;2001 - STERIFIL;1;1;104;ECR;CABINET VITERINAIRE;MA;83000;TAROUDANNT;2;0;20;2 330.46;2330.46;21/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
03/12/2020;1013467353;2001 - STERIFIL;1;1;114;ECR;PHIE FARAZDAQ;MA;14000;KENITRA;1;0;10;1 093.13;1093.13;08/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
30/11/2020;1013307283;2001 - STERIFIL;1;1;16;ECC;PH LBARRAH;MA;16000;SIDI KACEM;3;0;30;4 544.81;4544.81;05/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
30/11/2020;1013307415;2001 - STERIFIL;1;1;4;ECC;PH MARYAM CORE;MA;23000;BENI MELLAL;1;0;10;1 132.20;1132.2;22/12/2020;05/01/2021;30/12/2020 // Réf: 224720;V20201900
21/12/2020;2208000666;2208 - CEVA SANTE ANIMALE;1;1;21;ECC;DR DKHISSI MOHAMED;MA;60000;OUJDA;2;0;10.28;10 763.40;10763.4;24/12/2020;05/01/2021;30/12/2020 // Réf: 224699;V20201898
15/12/2020;2208000643;2208 - CEVA SANTE ANIMALE;1;1;2;ECC;PHIE KOLEA;MA;86150;AIT MELLOUL;1;0;7.48;660.51;660.51;16/12/2020;05/01/2021;30/12/2020 // Réf: 224699;V20201898
25/12/2020;1009324070;3176 - AUTO DISTRIBUTION;1;1;22;ECR;AUTOCARTO;MA;12013;AIN ATTIG;3;0;38;3 324.66;3324.66;26/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
25/12/2020;1009324071;3176 - AUTO DISTRIBUTION;1;1;22;ECR;AUTOCARTO;MA;12013;AIN ATTIG;1;0;2;293.31;293.31;26/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
25/12/2020;1009324047;3176 - AUTO DISTRIBUTION;1;1;13;ECR;KAPAF;MA;30000;FES;1;0;15;1 822.99;1822.99;26/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
25/12/2020;1009374053;3176 - AUTO DISTRIBUTION;1;1;28;ECR;PA CHAIRI;MA;93100;FNIDQ;3;0;54;3 847.72;3847.72;26/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
25/12/2020;1009374044;3176 - AUTO DISTRIBUTION;1;1;21;ECR;SANTE NEGGAOUI PA;MA;60000;OUJDA;1;0;4;1 432.46;1432.46;26/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
25/12/2020;1009374061;3176 - AUTO DISTRIBUTION;1;1;21;ECR;STE NEGGAOUI PA;MA;60000;OUJDA;1;0;11;1 269.34;1269.34;26/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
24/12/2020;1009324033;3176 - AUTO DISTRIBUTION;1;1;17;ECR;STE SJMA SARL;MA;62000;NADOR;1;0;6;979.78;979.78;25/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
24/12/2020;1009374033;3176 - AUTO DISTRIBUTION;1;1;1-299;ECT;COMPT HAD SOUALEM;MA;26400;HAD SOUALEM;1;0;3;437;437;25/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
24/12/2020;1009324022;3176 - AUTO DISTRIBUTION;1;1;1-299;ECT;COOMPT HAD SOUALEM;MA;26400;HAD SOUALEM;1;0;3;750.6;750.6;25/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
24/12/2020;1009324037;3176 - AUTO DISTRIBUTION;1;1;1-299;ECR;AUTO SSTAR;MA;26400;HAD SOUALEM;1;0;9;1 191.62;1191.62;25/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
24/12/2020;1009324030;3176 - AUTO DISTRIBUTION;1;1;22;ECR;DODISTRUB;MA;10000;RABAT;1;0;6;1 719.83;1719.83;25/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
24/12/2020;1009374031;3176 - AUTO DISTRIBUTION;1;1;28;ECR;KARROUMI MED;MA;93000;TETOUAN;1;0;21;4 679.09;4679.09;25/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
24/12/2020;1009374035;3176 - AUTO DISTRIBUTION;1;1;78;ECR;GARAGE PLUS;MA;24000;EL JADIDA;1;0;2;316.64;316.64;25/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
24/12/2020;1009324027;3176 - AUTO DISTRIBUTION;1;1;28;ECR;PA YOUSSEF;MA;93100;FNIDQ;1;0;7;1 113.39;1113.39;25/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
24/12/2020;1009324029;3176 - AUTO DISTRIBUTION;1;1;53;ECR;EQUIPEMENT D ENT;MA;16200;OUEZZANE;1;0;7;887.12;887.12;25/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
23/12/2020;1009374146;3176 - AUTO DISTRIBUTION;1;1;15;ECR;AL MATAR OIL;MA;40000;MARRAKECH;2;0;24;1 625.92;1625.92;24/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
23/12/2020;1009324151;3176 - AUTO DISTRIBUTION;1;1;114;ECR;ROULEM%ENT RIAD;MA;14000;KENITRA;1;0;18;3 454.67;3454.67;24/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
23/12/2020;1009324149;3176 - AUTO DISTRIBUTION;1;1;28;ECR;JARDI ABDELAZIZ;MA;93100;FNIDQ;1;0;4;496.07;496.07;24/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
23/12/2020;1009374148;3176 - AUTO DISTRIBUTION;1;1;16;ECR;EQUIPEMENT AUTO AKHAWAIN;MA;50000;MEKNES;1;0;2;339.59;339.59;24/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
23/12/2020;1009324015;3176 - AUTO DISTRIBUTION;1;1;28;ECR;PA YOUSSEF;MA;93100;FNIDQ;1;0;8;1 305.72;1305.72;24/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
23/12/2020;1009374151;3176 - AUTO DISTRIBUTION;1;1;27;ECC;STAR P DETACHE;MA;90000;TANGER;1;0;2;203.8;203.8;24/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
23/12/2020;1009324150;3176 - AUTO DISTRIBUTION;1;1;27;ECC;STAR P DETACHE;MA;90000;TANGER;1;0;4;326.08;326.08;24/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
23/12/2020;1009324139;3176 - AUTO DISTRIBUTION;1;1;27;ECR;KHAYI DESTRIB HUILES EL FILIRE;MA;90000;TANGER;1;0;5;900.95;900.95;24/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
23/12/2020;1009324141;3176 - AUTO DISTRIBUTION;1;1;35;ECR;STE HOUMAD ZERGUTT IMMO;MA;63300;BERKANE;2;0;12;3 663.88;3663.88;25/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
23/12/2020;1009324143;3176 - AUTO DISTRIBUTION;1;1;13;ECR;STE KAPAF SARL;MA;30000;FES;1;0;10;2 505.74;2505.74;24/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009374213;3176 - AUTO DISTRIBUTION;1;1;28;ECR;PA CHAIRI;MA;93100;FNIDQ;3;0;27;5 487.66;5487.66;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009324212;3176 - AUTO DISTRIBUTION;1;1;22;ECR;SODISTRUB;MA;10000;RABAT;1;0;9;1 512.79;1512.79;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009374209;3176 - AUTO DISTRIBUTION;1;1;64;ECR;PA OTMANE ME;MA;15400;TIFLET;1;0;2;942.19;942.19;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009324208;3176 - AUTO DISTRIBUTION;1;1;22;ECR;SODISTRUB;MA;10000;RABAT;1;0;2;289.26;289.26;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009374131;3176 - AUTO DISTRIBUTION;1;1;27;ECR;PA FARAJ;MA;90000;TANGER;1;0;19;4 932.27;4932.27;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009374129;3176 - AUTO DISTRIBUTION;1;1;15;ECR;SGHIR MED;MA;40000;MARRAKECH;1;0;10;1 436.80;1436.8;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009374128;3176 - AUTO DISTRIBUTION;1;1;47;ECR;COMPTOIR AFRICAIN PA;MA;15000;KHEMISSET;2;0;24;3 406.93;3406.93;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009324132;3176 - AUTO DISTRIBUTION;1;1;15;ECR;AYOUB PRO MARR;MA;40000;MARRAKECH;1;0;11;1 790.92;1790.92;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009374122;3176 - AUTO DISTRIBUTION;1;1;15;ECR;SMARI AUTO MOTO;MA;40000;MARRAKECH;1;0;12;1 036.66;1036.66;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009324120;3176 - AUTO DISTRIBUTION;1;1;13;ECR;ES SATTE HICHAM;MA;34000;TAOUNATE;1;0;3;430.42;430.42;24/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009324127;3176 - AUTO DISTRIBUTION;1;1;78;ECR;ELFA WASH;MA;24000;EL JADIDA;2;0;20;3 578.23;3578.23;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009374112;3176 - AUTO DISTRIBUTION;1;1;28;ECR;PA CHAIRI;MA;93100;FNIDQ;2;0;22;2 201.20;2201.2;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009374111;3176 - AUTO DISTRIBUTION;1;1;22;ECR;SODISTROB;MA;10000;RABAT;1;0;22;3 611.16;3611.16;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009374215;3176 - AUTO DISTRIBUTION;1;1;28;ECR;BELAL ABGAR;MA;93100;FNIDQ;2;0;44;449.28;449.28;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009324214;3176 - AUTO DISTRIBUTION;1;1;15;ECR;SGHIR MED;MA;40000;MARRAKECH;1;0;6;1 821.52;1821.52;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
22/12/2020;1009324126;3176 - AUTO DISTRIBUTION;1;1;63;ECR;LABRINSSI PA;MA;35000;TAZA;1;0;8;3 809.54;3809.54;24/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
21/12/2020;1009374195;3176 - AUTO DISTRIBUTION;1;1;27;ECC;STAR P DETACHEES AUTO;MA;90000;TANGER;1;0;11;1 278.16;1278.16;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
21/12/2020;1009324189;3176 - AUTO DISTRIBUTION;1;1;15;ECR;UNION PA;MA;40000;MARRAKECH;1;0;3;1 122.38;1122.38;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
21/12/2020;1009374190;3176 - AUTO DISTRIBUTION;1;1;15;ECR;SUPMECA;MA;40000;MARRAKECH;1;0;5;697.86;697.86;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
21/12/2020;1009374191;3176 - AUTO DISTRIBUTION;1;1;28;ECR;BELAL ABGAR;MA;93100;FNIDQ;1;0;4;750.46;750.46;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
21/12/2020;1009374186;3176 - AUTO DISTRIBUTION;1;1;27;ECR;SAOUDI HAFID;MA;90000;TANGER;3;0;41;16 591.66;16591.66;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
21/12/2020;1009374185;3176 - AUTO DISTRIBUTION;1;1;27;ECR;EL GHARNAJI ANAS;MA;90050;ASSILAH;1;0;8;857.87;857.87;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
21/12/2020;1009324205;3176 - AUTO DISTRIBUTION;1;1;50;ECR;EL FATH PA;MA;25000;KHOURIBGA;1;0;8;2 633.83;2633.83;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
21/12/2020;1009374196;3176 - AUTO DISTRIBUTION;1;1;23;ECR;SIFEDDINE SLIMANE;MA;46300;YOUSSOUFIA;1;0;2;1 119.73;1119.73;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
21/12/2020;1009324187;3176 - AUTO DISTRIBUTION;1;1;13;ECR;CARREFOUR PA;MA;30000;FES;1;0;8;1 931.12;1931.12;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
21/12/2020;1009374188;3176 - AUTO DISTRIBUTION;1;1;13;ECR;ESSATTE HICHAM;MA;34000;TAOUNATE;2;0;26;3 546.96;3546.96;24/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
21/12/2020;1009374192;3176 - AUTO DISTRIBUTION;1;1;17;ECR;ABDELKRIM;MA;62000;NADOR;1;0;16;1 678.98;1678.98;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
19/12/2020;1009374157;3176 - AUTO DISTRIBUTION;1;1;21;ECR;POLY SERVICE DARKAOUI;MA;60000;OUJDA;1;0;6;985;985;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
19/12/2020;1009374159;3176 - AUTO DISTRIBUTION;1;1;53;ECR;EQUIPEMENT D ENTRETIEN AUTO;MA;16200;OUEZZANE;1;0;12;1 718.59;1718.59;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
19/12/2020;1009324163;3176 - AUTO DISTRIBUTION;1;1;50;ECR;EL FATH PA;MA;25000;KHOURIBGA;1;0;5;700.98;700.98;21/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
19/12/2020;1009374164;3176 - AUTO DISTRIBUTION;1;1;114;ECR;ROULEMENT RIAD;MA;14000;KENITRA;3;0;48;1 843.63;1843.63;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
18/12/2020;1009374257;3176 - AUTO DISTRIBUTION;1;1;23;ECR;EXACT SERVICE AUTO;MA;46300;YOUSSOUFIA;3;0;51;5 271.12;5271.12;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
18/12/2020;1009324252;3176 - AUTO DISTRIBUTION;1;1;23;ECR;EXACT SERVICES;MA;46300;YOUSSOUFIA;1;0;9;4 152.93;4152.93;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
18/12/2020;1009324242;3176 - AUTO DISTRIBUTION;1;1;193;ECR;KHARRAKI ABDELJALAL;MA;63050;AHFIR;6;0;84;10 252.11;10252.11;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
18/12/2020;1009324260;3176 - AUTO DISTRIBUTION;1;1;44;ECR;C M A;MA;35100;GUERCIF;1;0;4;1 279.15;1279.15;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
17/12/2020;1009374239;3176 - AUTO DISTRIBUTION;1;1;48;ECR;ERACHA PA;MA;54000;KHENIFRA;2;0;26;7 949.03;7949.03;25/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
16/12/2020;1009374312;3176 - AUTO DISTRIBUTION;1;1;40;ECR;CHKOUKED PA;MA;43000;EL KELAA DES SRAGHNA;1;0;3;920.48;920.48;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
16/12/2020;1009324319;3176 - AUTO DISTRIBUTION;1;1;1-299;ECR;AUTO STAR SOUALEM;MA;26400;HAD SOUALEM;1;0;11;1 679.27;1679.27;23/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
15/12/2020;1009374297;3176 - AUTO DISTRIBUTION;1;1;63;ECR;LSAME PA;MA;35000;TAZA;1;0;21;2 768.57;2768.57;22/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
15/12/2020;1009374298;3176 - AUTO DISTRIBUTION;1;1;44;ECR;MARCHOUCH YOUSSEF;MA;35100;GUERCIF;1;0;11;601.67;601.67;17/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
15/12/2020;1009374291;3176 - AUTO DISTRIBUTION;1;1;44;ECR;C M A;MA;35100;GUERCIF;1;0;10;1 817.50;1817.5;21/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
14/12/2020;1009324348;3176 - AUTO DISTRIBUTION;1;1;23;ECR;SIFEDDINE SLIMANE;MA;46300;YOUSSOUFIA;11;0;194;6 316.00;6316;25/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
11/12/2020;1009374477;3176 - AUTO DISTRIBUTION;1;1;71;ECR;EL MORABIT ABDELILAH;MA;91000;CHEFCHAOUEN;9;0;170;12 157.03;12157.03;16/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
08/12/2020;1009324399;3176 - AUTO DISTRIBUTION;1;1;50;ECR;PA CHARKI;MA;25000;KHOURIBGA;1;0;6;1 058.40;1058.4;09/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
06/10/2020;1009377651;3176 - AUTO DISTRIBUTION;1;1;193;ECR;KHARRAKI;MA;63050;AHFIR;2;0;43;2 583.30;2583.3;02/12/2020;05/01/2021;30/12/2020 // Réf: 224700;V20201898
14/12/2020;1009374343;317601 - AUTO DISTRIBUTION BATTERIES;1;1;32;ECR;RACHID IDRISSI;MA;53100;AZROU;17;0;246;7 296.68;7296.68;21/12/2020;05/01/2021;30/12/2020 // Réf: 224701;V20201898
25/12/2020;1013392206;325 - TOPCLASS ESPRESSO;1;1;22;ECR;NBE GESTION;MA;11000;SALE;1;0;10;1 166.91;1166.91;26/12/2020;05/01/2021;30/12/2020 // Réf: 224723;V20201901
24/12/2020;1013392335;325 - TOPCLASS ESPRESSO;1;1;23;ECC;ARAVENI DISTRIBUTION;MA;46000;SAFI;1;0;10;1 104.00;1104;26/12/2020;05/01/2021;30/12/2020 // Réf: 224723;V20201901
23/12/2020;1013392328;325 - TOPCLASS ESPRESSO;1;1;4;ECC;STE OUZOUD;MA;23000;BENI MELLAL;1;0;10;1 164.00;1164;24/12/2020;05/01/2021;30/12/2020 // Réf: 224723;V20201901
23/12/2020;1013392332;325 - TOPCLASS ESPRESSO;1;1;1-299;ECC;ADIL MDERHEM;MA;24150;LBIR JDID;1;0;10;1 164.00;1164;28/12/2020;05/01/2021;30/12/2020 // Réf: 224723;V20201901
22/12/2020;1013392323;325 - TOPCLASS ESPRESSO;1;1;2;ECC;AUTLENTIC MOROCCO;MA;80000;AGADIR;1;0;10;1 164.00;1164;24/12/2020;05/01/2021;30/12/2020 // Réf: 224723;V20201901
22/12/2020;1013392499;325 - TOPCLASS ESPRESSO;1;1;2;ECC;HOTEL AL ADARISSA;MA;80000;AGADIR;1;0;5;1 164.00;1164;24/12/2020;05/01/2021;30/12/2020 // Réf: 224723;V20201901
21/12/2020;1013392319;325 - TOPCLASS ESPRESSO;1;1;15;ECC;STE TAMENT;MA;40000;MARRAKECH;1;0;10;2 208.00;2208;22/12/2020;05/01/2021;30/12/2020 // Réf: 224723;V20201901
17/12/2020;1013392397;325 - TOPCLASS ESPRESSO;1;1;2;ECR;EL MESSAOUDI HASSAN;MA;80000;AGADIR;1;0;10;1 166.91;1166.91;22/12/2020;05/01/2021;30/12/2020 // Réf: 224723;V20201901
15/12/2020;1013392487;325 - TOPCLASS ESPRESSO;1;1;16;ECR;BENABOUB ASSDALLI;MA;50000;MEKNES;2;0;20;3 320.28;3320.28;22/12/2020;05/01/2021;30/12/2020 // Réf: 224723;V20201901
15/12/2020;1013392482;325 - TOPCLASS ESPRESSO;1;1;2;ECC;CAFE NEW CLASSIC;MA;80000;AGADIR;1;0;10;1 164.00;1164;22/12/2020;05/01/2021;30/12/2020 // Réf: 224723;V20201901
26/12/2020;2018412374;3805 - INTER LENS;1-292;1;1-299;ECR;ENNAJMA OPTIQUE;MA;13000;BENSLIMANE;1;0;2;818.4;818.4;28/12/2020;05/01/2021;30/12/2020 // Réf: 224728;V20201902
25/12/2020;2018412348;3805 - INTER LENS;1-292;1;23;ECR;DANI OPTIQUE;MA;46000;SAFI;1;0;2;390.8;390.8;26/12/2020;05/01/2021;30/12/2020 // Réf: 224728;V20201902
25/12/2020;2018412339;3805 - INTER LENS;1-292;1;21;ECR;LUNETTERIE KARIM;MA;60000;OUJDA;1;0;2;345.65;345.65;26/12/2020;05/01/2021;30/12/2020 // Réf: 224728;V20201902
25/12/2020;2018412338;3805 - INTER LENS;1-292;1;290;ECR;CLINIQUE DE LUNETTES;MA;85000;TIZNIT;1;0;2;829.75;829.75;26/12/2020;05/01/2021;30/12/2020 // Réf: 224728;V20201902
25/12/2020;2018412337;3805 - INTER LENS;1-292;1;21;ECR;SABER MOHAMMED;MA;60000;OUJDA;1;0;2;466.8;466.8;26/12/2020;05/01/2021;30/12/2020 // Réf: 224728;V20201902
25/12/2020;2018412334;3805 - INTER LENS;1-292;1;22;ECR;SUISS OPTIC;MA;11000;SALE;1;0;2;375;375;26/12/2020;05/01/2021;30/12/2020 // Réf: 224728;V20201902
25/12/2020;2018412324;3805 - INTER LENS;1-292;1;23;ECR;OPTIQUE BOULMANE;MA;46000;SAFI;1;0;2;1 342.90;1342.9;26/12/2020;05/01/2021;30/12/2020 // Réf: 224728;V20201902
25/12/2020;2018412320;3805 - INTER LENS;1-292;1;21;ECR;DEBDOUBI;MA;60000;OUJDA;1;0;2;310;310;26/12/2020;05/01/2021;30/12/2020 // Réf: 224728;V20201902
25/12/2020;2018412318;3805 - INTER LENS;1-292;1;10;ECR;OPTIQUE EL OUASIS;MA;52000;ERRACHIDIA;1;0;2;311.4;311.4;26/12/2020;05/01/2021;30/12/2020 // Réf: 224728;V20201902
24/12/2020;2018412311;3805 - INTER LENS;1-292;1;23;ECR;DANI OPTIQUE;MA;46000;SAFI;1;0;2;787.25;787.25;25/12/2020;05/01/2021;30/12/2020 // Réf: 224728;V20201902
